UID,MID,StartTime,EndTime
1264,1765,2024-07-02 06:33:30,2024-07-02 08:03:17
1215,5948,2023-07-12 15:42:39,2023-07-12 16:43:26
2959,7345,2015-08-08 03:51:54,2015-08-08 04:54:06
199,8562,2016-11-28 03:15:42,2016-11-28 03:59:47
2148,4640,2022-05-28 04:06:35,2022-05-28 04:34:03
4016,7141,2024-11-23 15:50:13,2024-11-23 16:25:16
4227,434,2022-05-17 19:27:54,2022-05-17 20:35:15
4967,1519,2020-07-17 19:18:14,2020-07-17 19:23:35
4410,506,2024-02-14 19:06:09,2024-02-14 20:20:15
715,3837,2024-03-03 17:41:07,2024-03-03 18:49:02
3511,3098,2019-11-25 23:43:36,2019-11-26 00:39:02
31,4474,2023-04-16 23:31:24,2023-04-17 00:57:40
69,8156,2025-01-02 00:00:37,2025-01-02 01:19:24
3540,251,2020-12-16 06:27:18,2020-12-16 07:47:26
3323,5193,2021-07-06 14:28:07,2021-07-06 14:54:23
4520,8006,2005-02-24 17:51:51,2005-02-24 17:57:45
2909,2396,2018-08-29 02:13:55,2018-08-29 02:42:45
4608,6563,2025-02-12 14:52:45,2025-02-12 15:44:27
4649,509,2024-04-27 16:11:45,2024-04-27 17:13:55
1225,6132,2024-10-28 06:33:37,2024-10-28 07:39:14
1341,3705,2023-10-06 05:27:27,2023-10-06 07:23:37
1147,5553,2024-05-31 03:19:03,2024-05-31 03:57:46
1987,3250,2005-05-02 07:39:12,2005-05-02 09:33:39
2863,6560,2021-12-13 04:51:42,2021-12-13 05:08:24
3282,7064,2022-02-07 22:54:03,2022-02-07 23:56:45
4934,1563,2022-09-26 07:56:22,2022-09-26 08:27:18
1909,7369,2024-10-30 11:07:51,2024-10-30 11:45:40
4403,7392,2023-10-23 04:23:43,2023-10-23 05:39:30
747,6883,2023-12-06 20:39:13,2023-12-06 21:06:04
131,5225,2023-01-10 19:27:34,2023-01-10 19:43:26
2718,2729,2021-01-22 01:17:16,2021-01-22 01:48:43
3669,6630,2023-07-09 01:51:07,2023-07-09 03:15:43
1419,6346,1982-02-08 03:59:15,1982-02-08 04:14:48
3735,4602,2024-12-25 06:19:35,2024-12-25 08:34:01
548,8194,2023-12-27 13:17:08,2023-12-27 14:40:40
4288,8699,2022-10-24 23:10:58,2022-10-25 00:15:48
4106,6410,2020-10-19 23:44:39,2020-10-20 00:51:10
2904,3128,2025-03-17 08:28:10,2025-03-17 09:28:23
277,1280,2021-07-28 00:14:18,2021-07-28 00:29:00
4631,6384,2024-12-20 13:57:12,2024-12-20 14:43:51
3239,7303,2024-09-28 21:44:29,2024-09-28 22:35:00
1603,2332,2013-08-28 06:48:23,2013-08-28 07:57:19
1536,3670,2024-09-09 13:02:29,2024-09-09 13:54:06
1575,8070,2017-10-21 20:59:43,2017-10-21 21:15:45
1821,4981,2022-05-23 08:25:30,2022-05-23 09:33:28
4671,3343,2022-09-23 17:32:11,2022-09-23 17:47:19
533,4718,2024-07-04 04:53:07,2024-07-04 05:19:43
3128,1060,2019-06-13 11:38:06,2019-06-13 12:37:29
3020,6447,2024-04-15 20:42:30,2024-04-15 21:22:26
2,6217,2021-12-26 05:41:06,2021-12-26 06:48:49
3146,6981,2021-08-01 02:42:14,2021-08-01 05:27:17
2513,3946,2024-01-19 12:18:47,2024-01-19 13:26:00
191,5794,2022-03-11 18:59:12,2022-03-11 19:49:41
3807,6199,2015-08-29 10:38:12,2015-08-29 12:15:00
4121,8775,2024-09-11 06:02:10,2024-09-11 06:59:11
2631,732,2021-08-21 13:50:31,2021-08-21 15:53:35
4862,6562,2024-08-31 21:49:41,2024-08-31 22:57:47
1272,8716,2025-03-08 13:29:12,2025-03-08 13:42:01
1306,7789,2024-11-19 15:03:22,2024-11-19 15:21:54
1525,6326,2023-10-27 08:38:51,2023-10-27 10:16:07
3133,4787,2024-11-20 11:51:55,2024-11-20 12:19:05
560,3425,2021-02-10 04:40:50,2021-02-10 05:24:25
2005,4518,2023-07-17 05:28:20,2023-07-17 06:49:44
1027,1323,2025-02-26 20:47:04,2025-02-26 22:00:41
251,2677,2017-11-21 18:25:43,2017-11-21 20:27:54
875,4103,2022-05-23 07:14:13,2022-05-23 07:41:31
928,800,2024-07-02 07:12:24,2024-07-02 08:26:46
4801,1281,2023-08-07 03:40:51,2023-08-07 05:25:05
1658,7911,2020-05-02 05:54:56,2020-05-02 07:23:32
1059,2194,2024-08-22 00:22:07,2024-08-22 01:34:00
18,3072,2015-12-30 14:30:18,2015-12-30 14:45:01
3754,611,2023-12-30 18:41:38,2023-12-30 20:06:10
2317,4690,2010-05-12 06:05:46,2010-05-12 06:42:35
3903,2643,2023-08-18 05:37:38,2023-08-18 07:15:51
2508,4082,2022-02-21 09:19:53,2022-02-21 10:39:40
1932,3729,2024-06-16 11:31:55,2024-06-16 12:23:13
79,5279,2024-11-28 06:42:17,2024-11-28 07:28:15
2729,7300,2020-08-09 10:13:45,2020-08-09 11:27:08
633,1700,1999-09-05 19:04:30,1999-09-05 20:35:51
3753,2438,2025-01-18 04:30:16,2025-01-18 04:40:48
1215,6004,2023-12-08 03:57:52,2023-12-08 05:23:33
1036,3142,1992-09-16 19:58:08,1992-09-16 21:11:56
4614,2690,2019-08-18 14:07:50,2019-08-18 15:27:02
3184,2744,2023-12-15 07:42:08,2023-12-15 08:31:16
4698,55,2022-12-08 21:26:02,2022-12-08 22:44:23
4127,4422,2022-05-18 04:46:43,2022-05-18 05:43:56
143,4961,2004-01-13 11:57:49,2004-01-13 12:51:47
2672,4867,2003-09-24 13:41:50,2003-09-24 13:58:59
4865,651,2022-03-27 05:34:35,2022-03-27 06:15:08
1719,8253,2021-02-04 00:33:48,2021-02-04 00:54:22
209,2689,2019-02-10 05:34:46,2019-02-10 06:52:51
630,1680,1999-11-22 02:59:14,1999-11-22 04:18:39
3691,4844,2023-08-18 21:52:55,2023-08-18 22:04:20
3077,2347,2022-01-24 04:36:35,2022-01-24 06:20:52
2263,660,2017-11-17 18:53:28,2017-11-17 20:07:28
403,601,2012-07-24 22:09:20,2012-07-24 22:35:51
844,2776,2019-12-12 12:42:56,2019-12-12 14:17:30
3588,2529,2021-11-08 07:06:19,2021-11-08 07:45:24
19,7402,2013-05-13 14:20:18,2013-05-13 15:27:58
653,2630,2021-10-21 02:52:57,2021-10-21 03:11:52
2870,4229,2022-06-30 22:24:47,2022-06-30 22:38:02
4218,3010,2018-11-14 11:32:04,2018-11-14 11:44:19
3623,5516,2023-09-25 09:49:58,2023-09-25 11:59:36
3985,7063,2023-07-15 12:54:55,2023-07-15 14:19:51
343,6177,2025-09-07 02:30:52,2025-09-07 04:43:39
3740,4460,2019-01-11 20:04:08,2019-01-11 21:12:17
2185,4477,2025-01-17 00:11:56,2025-01-17 02:22:57
2346,3998,2019-02-12 06:17:56,2019-02-12 07:44:49
2311,3585,2020-08-29 22:23:26,2020-08-29 22:41:13
1482,4483,2024-08-14 07:59:34,2024-08-14 08:46:02
3239,5017,2019-04-17 11:12:04,2019-04-17 11:51:25
4481,6904,2022-09-14 03:09:19,2022-09-14 04:31:00
2285,4846,2014-12-19 16:15:39,2014-12-19 17:04:15
2702,6209,2023-11-14 12:04:29,2023-11-14 12:24:04
1747,1205,2024-08-24 15:23:06,2024-08-24 15:55:09
764,2150,2023-05-14 07:00:44,2023-05-14 07:16:20
2307,4649,2025-05-16 23:30:47,2025-05-17 00:28:28
1857,7117,2016-02-18 02:05:57,2016-02-18 02:20:22
565,3108,2024-02-04 18:41:15,2024-02-04 19:32:29
2061,8232,2024-09-18 18:48:37,2024-09-18 19:33:06
2662,5287,2025-01-14 09:38:20,2025-01-14 10:01:54
920,2100,2022-12-20 18:14:25,2022-12-20 20:17:11
4304,7354,2021-11-14 23:39:54,2021-11-15 00:47:28
1100,5060,2010-11-06 12:05:20,2010-11-06 12:35:20
1225,3413,2004-08-11 12:36:38,2004-08-11 13:12:26
2811,5363,2023-06-19 12:26:01,2023-06-19 13:01:48
1775,3406,2018-04-20 20:15:39,2018-04-20 20:57:09
1623,5431,2022-05-08 04:28:00,2022-05-08 05:01:43
1536,1753,2021-02-10 20:17:16,2021-02-10 20:42:09
988,2967,2024-04-01 04:25:14,2024-04-01 04:37:55
4223,692,1997-10-04 13:26:12,1997-10-04 14:11:42
3422,8730,2014-03-05 16:47:16,2014-03-05 17:27:26
565,566,2019-02-10 02:17:17,2019-02-10 03:06:56
3028,7763,2022-08-07 10:58:37,2022-08-07 12:46:51
2487,2909,1982-07-22 03:59:34,1982-07-22 04:23:30
147,5378,2024-12-29 06:41:04,2024-12-29 08:07:06
3158,4620,2023-10-10 05:24:09,2023-10-10 06:06:27
3479,5941,2022-03-16 17:25:09,2022-03-16 18:11:41
4388,3827,2023-01-02 16:55:29,2023-01-02 17:27:11
685,1205,2023-11-22 11:00:03,2023-11-22 11:44:48
54,1620,2019-12-28 22:11:06,2019-12-29 00:32:50
611,1463,2009-04-22 08:16:33,2009-04-22 09:06:52
4171,3091,2018-02-03 15:55:38,2018-02-03 16:59:27
3541,5834,2024-10-16 06:19:13,2024-10-16 07:01:28
3577,1886,2015-01-05 10:21:03,2015-01-05 11:13:24
2143,8172,2023-04-06 15:21:31,2023-04-06 15:49:18
944,254,2021-04-04 02:03:06,2021-04-04 03:29:54
3784,4055,2018-11-27 23:03:31,2018-11-28 00:38:45
4886,6986,2019-01-11 20:24:46,2019-01-11 20:42:18
1276,2013,2010-10-10 17:21:05,2010-10-10 18:01:59
2544,4421,2023-02-04 01:19:09,2023-02-04 02:56:38
566,5730,2020-10-23 00:26:01,2020-10-23 02:15:41
4123,8687,2024-03-22 02:11:11,2024-03-22 03:33:30
3220,2342,2020-11-22 20:26:56,2020-11-22 21:01:29
3133,1790,2019-07-26 13:02:21,2019-07-26 14:35:40
4885,7096,2021-03-17 15:35:20,2021-03-17 17:44:35
1802,1903,2024-10-21 00:48:33,2024-10-21 02:18:13
4147,6806,2020-04-30 19:17:42,2020-04-30 20:39:53
1477,1546,2020-07-23 03:03:34,2020-07-23 04:37:12
4802,4681,2018-03-07 08:15:44,2018-03-07 10:12:46
1889,4084,2020-08-09 07:29:50,2020-08-09 07:50:54
4761,8591,2013-11-25 09:16:46,2013-11-25 10:56:39
1866,3848,2020-02-02 12:25:17,2020-02-02 12:40:03
4723,5846,2023-09-06 12:02:39,2023-09-06 13:07:29
350,5092,2024-03-14 18:12:12,2024-03-14 19:27:40
2127,5161,2024-03-10 21:55:07,2024-03-10 22:29:56
2013,5717,2024-02-12 02:00:37,2024-02-12 02:36:30
3870,2627,2013-10-24 09:58:48,2013-10-24 10:52:38
3403,2726,2025-01-01 11:13:15,2025-01-01 12:09:46
3034,367,2023-03-04 15:14:46,2023-03-04 16:23:53
4957,4534,2025-01-22 15:54:07,2025-01-22 16:21:00
2522,3563,2016-08-27 11:45:15,2016-08-27 12:32:57
159,7751,2023-05-18 08:15:40,2023-05-18 08:52:43
4167,1159,1990-01-12 03:41:45,1990-01-12 05:51:06
1784,2907,2015-04-14 19:18:22,2015-04-14 20:05:24
4128,4067,2019-09-15 04:34:49,2019-09-15 04:59:03
2423,5132,2025-02-25 11:57:54,2025-02-25 13:54:59
141,2293,2020-06-26 07:41:06,2020-06-26 08:25:57
4521,6921,2013-07-27 13:36:27,2013-07-27 14:15:08
1513,5444,2023-09-02 01:46:34,2023-09-02 03:56:13
837,5854,2025-02-16 04:01:31,2025-02-16 04:19:59
1192,4484,2020-11-01 05:42:37,2020-11-01 07:17:55
4283,1966,2023-11-08 14:23:14,2023-11-08 15:52:10
1165,3933,2025-08-07 21:02:30,2025-08-07 22:08:16
726,1627,2024-11-23 14:53:07,2024-11-23 15:05:43
1312,6592,2012-06-12 03:03:27,2012-06-12 04:17:04
4806,5786,2023-11-19 08:15:08,2023-11-19 08:35:47
2397,3540,2025-07-20 13:59:17,2025-07-20 15:37:13
3758,922,2023-06-19 09:57:52,2023-06-19 11:22:59
1967,809,1988-06-03 08:11:30,1988-06-03 09:36:25
500,7056,2023-08-21 07:41:59,2023-08-21 08:11:23
51,869,2025-01-24 09:38:07,2025-01-24 10:56:42
2605,1331,2024-12-14 06:44:36,2024-12-14 07:19:48
3403,8130,2025-12-26 20:39:20,2025-12-26 21:16:07
2269,787,2008-05-17 16:56:32,2008-05-17 17:46:14
4455,4347,2014-08-26 15:45:13,2014-08-26 16:33:05
4817,8731,2014-09-02 08:05:18,2014-09-02 08:36:23
4723,4429,1997-10-02 16:56:54,1997-10-02 17:54:51
710,1789,2019-06-28 16:00:30,2019-06-28 17:35:51
3336,6369,2012-04-21 09:21:38,2012-04-21 10:42:46
2002,1749,2016-03-10 09:04:45,2016-03-10 10:13:22
4266,3407,2002-11-19 19:30:51,2002-11-19 20:12:12
3802,4439,2024-11-02 21:41:52,2024-11-02 23:02:19
4637,6060,2022-11-21 01:43:49,2022-11-21 02:17:17
2460,2294,2017-09-30 16:21:27,2017-09-30 17:40:28
190,7385,2004-05-06 19:58:11,2004-05-06 20:39:26
83,7096,2022-01-26 14:13:15,2022-01-26 15:24:29
1298,4717,2006-05-04 09:01:31,2006-05-04 09:18:16
3920,6661,2024-12-22 19:18:06,2024-12-22 20:06:06
2178,3776,2021-12-10 21:12:31,2021-12-10 21:16:38
3566,5475,2023-03-19 15:04:43,2023-03-19 15:30:36
1745,4267,2023-11-27 20:29:20,2023-11-27 20:48:04
2347,4594,2023-07-06 12:46:23,2023-07-06 13:19:56
2368,4582,2024-03-23 07:22:41,2024-03-23 08:05:51
720,7549,2023-05-19 15:13:03,2023-05-19 16:45:04
1999,6383,2018-02-02 23:11:27,2018-02-03 00:18:52
1740,6589,2024-11-12 16:58:07,2024-11-12 19:00:14
3321,4106,2022-05-08 20:08:52,2022-05-08 21:54:23
4882,7197,2025-10-17 18:37:42,2025-10-17 19:52:27
294,4215,2025-01-18 11:14:09,2025-01-18 11:26:41
1541,5300,1987-08-17 07:13:34,1987-08-17 08:49:29
3068,6670,2019-07-29 21:29:44,2019-07-29 23:13:24
4080,750,2022-11-05 23:02:11,2022-11-05 23:18:33
4856,5764,2004-03-06 10:54:30,2004-03-06 11:41:00
3163,8448,2022-02-09 16:31:05,2022-02-09 16:40:57
1961,6773,2004-01-23 14:00:32,2004-01-23 14:24:17
4637,6561,2004-08-02 11:59:54,2004-08-02 14:03:47
4218,5143,2024-10-12 20:34:30,2024-10-12 21:08:54
2410,4874,2008-08-03 19:51:51,2008-08-03 20:01:20
1134,1735,2018-11-18 14:06:07,2018-11-18 14:42:29
1262,8568,2024-12-06 12:43:55,2024-12-06 13:20:49
1675,4204,2023-05-17 14:22:48,2023-05-17 15:00:42
476,7361,2024-11-05 00:01:14,2024-11-05 01:16:59
279,8242,2025-01-13 09:54:48,2025-01-13 10:35:53
2578,4843,2025-02-16 04:57:44,2025-02-16 05:29:54
2973,2580,2011-03-15 03:37:16,2011-03-15 03:53:21
3821,5114,2020-09-19 21:19:01,2020-09-19 22:59:49
114,4630,2010-10-29 05:05:10,2010-10-29 05:52:59
1503,5420,2024-10-01 10:47:27,2024-10-01 11:08:27
4419,4534,2024-08-24 23:32:24,2024-08-25 00:24:09
848,5372,2022-11-02 12:49:10,2022-11-02 13:51:26
3436,2700,2004-04-17 21:49:53,2004-04-17 23:18:57
1254,6141,2024-12-20 02:46:16,2024-12-20 03:35:26
928,7650,1951-05-26 12:33:01,1951-05-26 13:47:36
601,3569,2023-09-14 12:27:15,2023-09-14 13:07:59
2392,8378,2023-04-23 03:13:24,2023-04-23 04:18:37
4727,8651,2022-05-20 20:55:51,2022-05-20 21:08:58
2402,2103,2024-12-14 22:49:15,2024-12-14 23:54:06
4960,396,2016-06-11 09:31:06,2016-06-11 10:15:21
1672,5868,2022-03-08 07:14:09,2022-03-08 07:44:39
461,871,2024-09-25 12:49:53,2024-09-25 14:18:34
4857,1482,1996-10-16 09:36:28,1996-10-16 11:04:44
4169,4974,2024-01-31 23:25:50,2024-02-01 00:50:29
1553,6283,2013-11-02 17:56:40,2013-11-02 18:47:32
3060,8651,2021-07-03 04:52:25,2021-07-03 05:57:35
3143,26,2025-01-10 22:48:07,2025-01-10 23:26:44
2743,3543,2025-12-14 06:48:48,2025-12-14 06:58:43
2607,4378,2021-02-19 07:49:28,2021-02-19 08:24:04
4331,3226,2025-02-11 20:30:59,2025-02-11 20:48:56
3444,7668,2021-06-29 04:58:28,2021-06-29 05:52:26
1972,1635,2024-08-17 15:53:31,2024-08-17 17:09:14
4472,904,2021-02-02 15:34:47,2021-02-02 17:03:59
4588,7726,2020-08-06 01:50:21,2020-08-06 03:33:00
4542,7338,2020-04-23 04:42:58,2020-04-23 05:16:05
2664,8216,2024-08-20 05:09:47,2024-08-20 05:39:39
714,8212,2019-04-05 07:45:52,2019-04-05 08:45:24
4752,8213,2020-11-22 11:02:46,2020-11-22 12:22:05
345,5615,2020-03-10 04:06:59,2020-03-10 04:43:48
1727,3572,2024-05-17 11:48:21,2024-05-17 12:36:35
3989,1502,2022-08-19 06:27:12,2022-08-19 07:26:08
88,6554,2024-10-26 03:41:36,2024-10-26 05:40:46
2760,6504,2007-06-05 22:20:32,2007-06-05 22:38:50
2126,6296,2022-09-13 18:54:40,2022-09-13 19:42:33
4962,7990,2022-05-20 19:38:59,2022-05-20 21:24:39
756,6787,2025-09-21 12:54:47,2025-09-21 13:57:54
382,7810,2021-10-02 03:35:52,2021-10-02 05:17:36
1628,8484,1988-09-26 12:53:09,1988-09-26 13:05:48
1208,69,2025-10-15 22:55:03,2025-10-16 00:05:35
2869,2769,2025-02-22 15:51:21,2025-02-22 17:07:27
3386,7151,2023-01-08 20:57:16,2023-01-08 21:40:55
2321,2351,2021-01-30 13:15:51,2021-01-30 14:01:52
1677,2852,2011-06-27 02:58:42,2011-06-27 04:35:52
3579,5088,2023-03-01 13:57:08,2023-03-01 14:16:06
2193,2991,2020-04-30 01:28:13,2020-04-30 02:50:43
3357,2051,2023-03-16 13:27:48,2023-03-16 13:59:51
454,7284,2024-12-14 21:09:59,2024-12-14 22:03:40
1469,3399,2024-08-05 19:43:15,2024-08-05 20:30:15
374,6339,2025-03-02 08:45:25,2025-03-02 11:15:21
3035,3252,2019-11-08 13:17:53,2019-11-08 14:12:09
3475,4887,2015-01-27 07:37:28,2015-01-27 09:11:48
3197,4529,2020-05-29 04:21:19,2020-05-29 05:39:38
4953,4424,2024-03-01 08:25:58,2024-03-01 10:39:59
2658,1839,2021-07-18 12:55:41,2021-07-18 13:41:33
1978,1129,2025-09-11 21:19:31,2025-09-11 21:49:04
650,6088,2024-08-17 03:48:46,2024-08-17 05:11:53
3253,4517,2019-10-07 07:00:01,2019-10-07 07:32:29
2652,5450,2024-10-09 21:02:48,2024-10-09 21:30:26
4243,2582,2025-02-07 02:10:35,2025-02-07 03:29:33
1903,5092,2020-09-07 11:29:49,2020-09-07 12:26:10
171,2024,1987-08-06 22:51:21,1987-08-07 00:08:44
1184,1903,2024-11-20 00:59:57,2024-11-20 02:13:36
88,3679,2023-06-22 17:39:21,2023-06-22 18:29:05
3127,5441,2023-12-27 09:37:45,2023-12-27 11:01:43
3633,5412,2023-10-16 09:54:59,2023-10-16 10:37:36
1708,7331,2009-08-24 15:14:16,2009-08-24 15:54:04
700,3985,2025-03-10 20:49:21,2025-03-10 22:27:20
1779,4242,2005-03-21 16:32:56,2005-03-21 16:52:36
4266,6295,2022-10-16 10:55:04,2022-10-16 12:23:47
2298,6191,2021-06-21 23:57:44,2021-06-22 00:35:35
4758,4422,2024-11-26 02:32:17,2024-11-26 03:59:12
1917,8390,2025-04-30 18:56:07,2025-04-30 19:50:40
2498,1090,2023-07-11 17:59:56,2023-07-11 18:12:38
752,3789,2024-08-20 19:44:59,2024-08-20 20:27:54
3723,3546,2010-09-30 18:58:12,2010-09-30 19:21:10
4817,7597,2018-12-30 23:44:28,2018-12-31 00:04:18
1922,1318,2024-12-16 10:55:38,2024-12-16 12:06:28
2007,6655,2023-03-01 22:45:07,2023-03-02 00:42:54
3625,3820,2024-10-19 04:40:54,2024-10-19 04:54:21
3316,892,2018-01-07 20:36:01,2018-01-07 21:16:36
2685,3493,2022-11-03 10:45:29,2022-11-03 11:34:54
3497,39,2021-05-09 15:35:55,2021-05-09 15:55:58
2044,3271,2025-02-20 05:37:19,2025-02-20 06:54:28
305,4348,1982-01-18 22:30:58,1982-01-18 22:50:01
920,3829,2019-06-04 15:02:06,2019-06-04 15:26:02
161,6174,2022-09-21 23:49:12,2022-09-22 00:41:00
1948,6145,2024-04-12 04:42:07,2024-04-12 06:22:05
4669,5481,2023-04-25 08:58:47,2023-04-25 09:08:31
746,5636,2025-03-26 11:53:01,2025-03-26 13:49:54
1088,3673,2015-04-08 02:26:36,2015-04-08 03:32:03
3982,987,2023-01-19 14:53:01,2023-01-19 15:30:08
4999,8778,2020-10-15 07:51:27,2020-10-15 09:08:57
2601,8709,2023-09-05 22:51:27,2023-09-05 23:42:43
281,1579,2023-12-05 03:01:35,2023-12-05 03:19:19
4423,3865,2015-10-25 05:20:16,2015-10-25 06:40:02
2290,3671,2014-04-19 00:32:05,2014-04-19 01:29:41
4326,7000,2018-12-25 02:31:00,2018-12-25 03:06:10
3842,3686,2019-12-01 03:07:16,2019-12-01 04:04:54
3272,6150,2025-02-01 22:27:40,2025-02-02 00:06:01
242,3542,2008-01-13 09:10:22,2008-01-13 10:54:02
770,4750,2024-08-11 14:56:16,2024-08-11 15:47:08
1681,557,2025-09-11 05:31:52,2025-09-11 06:33:24
3007,4376,2023-11-08 09:11:21,2023-11-08 10:03:37
4450,6666,2014-03-06 22:14:31,2014-03-06 22:56:48
4656,3079,2024-05-22 12:38:10,2024-05-22 13:35:54
3407,586,2022-02-21 21:24:18,2022-02-21 23:05:01
1333,5969,2024-04-05 00:59:30,2024-04-05 01:56:04
4828,4529,2018-10-27 15:55:14,2018-10-27 16:08:33
442,8645,2020-09-30 18:25:52,2020-09-30 19:36:50
4064,8614,2019-05-20 17:35:56,2019-05-20 19:23:27
1544,3252,2021-09-18 20:01:04,2021-09-18 21:47:31
3527,3225,1991-02-03 15:54:39,1991-02-03 16:27:11
4423,2251,1984-11-14 06:40:19,1984-11-14 07:22:56
3776,3569,2022-05-23 15:33:52,2022-05-23 15:53:44
3295,2027,2024-07-04 11:56:02,2024-07-04 14:04:01
574,843,2002-10-27 02:09:53,2002-10-27 03:35:20
4008,8045,2023-01-19 03:02:16,2023-01-19 03:54:09
367,8152,2003-01-07 22:43:34,2003-01-07 23:40:08
2827,5240,2023-05-31 14:49:38,2023-05-31 15:18:30
4800,3630,2024-07-28 02:23:44,2024-07-28 03:29:41
1753,7940,2021-03-27 03:18:47,2021-03-27 04:35:47
400,5382,2025-01-24 18:48:21,2025-01-24 19:23:04
3572,8515,2025-10-05 17:37:55,2025-10-05 18:14:22
3023,1676,2023-03-04 12:25:01,2023-03-04 13:18:23
3481,4344,2024-05-05 18:10:00,2024-05-05 19:02:32
576,4435,2023-01-16 18:04:00,2023-01-16 19:09:55
3411,4838,1971-06-16 05:06:43,1971-06-16 07:07:13
1237,5094,2018-10-13 15:03:03,2018-10-13 16:24:38
2477,7185,2024-06-09 11:13:06,2024-06-09 11:43:54
999,31,2022-09-19 19:57:48,2022-09-19 21:41:04
408,476,2004-03-25 11:16:37,2004-03-25 12:08:56
1942,5810,2016-10-05 05:09:55,2016-10-05 05:36:30
2832,4453,2024-09-14 03:01:26,2024-09-14 04:20:24
2336,1686,2023-12-16 07:09:53,2023-12-16 07:47:54
19,7318,2023-03-01 01:22:23,2023-03-01 02:17:25
2659,6225,2024-02-07 19:15:13,2024-02-07 19:45:11
1199,6227,2022-12-02 07:49:19,2022-12-02 08:55:56
2526,7919,2015-01-02 22:19:12,2015-01-02 23:07:14
1647,499,2024-02-11 06:53:24,2024-02-11 07:50:37
3633,5287,2024-03-16 09:23:16,2024-03-16 10:58:03
1992,5678,2022-08-29 14:07:46,2022-08-29 15:45:16
4999,3773,2019-09-06 16:26:45,2019-09-06 17:42:17
1935,7861,2022-02-13 11:15:27,2022-02-13 12:17:18
1564,4411,2024-05-07 21:30:53,2024-05-07 22:21:52
2897,2297,2023-10-22 16:54:13,2023-10-22 17:50:22
759,7194,2021-03-28 21:08:08,2021-03-28 22:09:27
4521,6117,2023-01-07 09:37:46,2023-01-07 10:40:05
4953,3472,2022-02-16 02:09:58,2022-02-16 02:31:22
1816,5002,1995-11-17 04:38:48,1995-11-17 05:00:07
4831,2269,2022-02-16 22:04:16,2022-02-17 00:10:55
3774,1463,2002-07-28 13:31:54,2002-07-28 13:47:55
2552,3610,2006-01-22 22:05:16,2006-01-22 22:24:38
1351,5121,2024-04-03 05:19:37,2024-04-03 05:50:29
929,5844,2025-02-26 03:09:00,2025-02-26 04:38:24
3661,5664,2024-08-10 12:43:17,2024-08-10 13:45:46
3257,8097,2019-12-10 14:05:56,2019-12-10 15:27:47
883,3219,2018-05-30 23:46:55,2018-05-31 01:13:32
733,5033,2024-01-19 12:31:37,2024-01-19 14:34:29
2160,2657,2023-04-16 16:52:40,2023-04-16 18:24:08
1831,3240,2019-11-21 15:08:56,2019-11-21 15:40:39
4312,8111,2023-11-29 08:58:41,2023-11-29 09:11:01
4803,3472,2021-04-09 22:08:16,2021-04-09 22:23:19
224,1426,1992-09-19 13:35:21,1992-09-19 13:44:55
1913,5930,2018-11-13 08:45:55,2018-11-13 10:11:59
3726,1129,2023-05-21 13:31:00,2023-05-21 14:29:03
742,4622,2023-04-18 14:15:56,2023-04-18 16:21:01
3871,8130,2025-08-23 00:04:24,2025-08-23 00:20:47
2323,605,2022-01-29 02:08:53,2022-01-29 02:54:02
4037,7792,2020-05-25 03:58:28,2020-05-25 04:16:48
1285,3604,2023-10-28 06:15:44,2023-10-28 06:30:44
1635,7928,2023-05-20 12:00:49,2023-05-20 12:17:46
3842,6671,2019-05-19 08:34:55,2019-05-19 09:57:59
4450,858,2013-03-11 03:53:07,2013-03-11 04:48:44
4732,6041,2020-04-29 12:03:53,2020-04-29 12:13:01
4113,903,2025-02-07 12:26:36,2025-02-07 12:40:24
2852,4368,2008-08-09 02:00:31,2008-08-09 03:16:00
2062,1641,2024-08-28 22:59:25,2024-08-28 23:40:16
1415,6321,2000-01-07 16:35:35,2000-01-07 18:14:23
3638,230,2014-09-03 19:47:18,2014-09-03 20:39:44
4398,7573,2025-01-08 00:24:33,2025-01-08 02:07:05
1236,1704,2019-06-30 01:30:47,2019-06-30 02:23:11
951,6321,1996-03-23 07:32:03,1996-03-23 09:11:22
977,8772,1979-03-30 09:39:22,1979-03-30 10:35:06
4219,4399,2012-07-06 05:15:39,2012-07-06 05:58:37
2421,1286,2025-09-20 01:14:14,2025-09-20 03:22:28
4980,2273,2011-08-23 21:58:19,2011-08-24 00:25:04
3786,7715,2022-03-20 16:15:42,2022-03-20 16:40:55
2735,7629,2024-07-25 01:19:47,2024-07-25 02:35:50
1971,3285,2020-12-15 01:50:30,2020-12-15 02:12:39
2407,935,2023-08-20 14:54:35,2023-08-20 15:15:35
1777,248,2023-02-16 17:29:45,2023-02-16 18:09:44
3897,3312,2024-11-07 13:41:09,2024-11-07 14:57:42
4942,1872,2023-08-01 19:02:24,2023-08-01 19:21:05
4546,1579,2014-12-28 19:33:59,2014-12-28 21:01:24
2498,1915,2025-02-25 13:22:19,2025-02-25 14:04:02
2300,8528,2025-09-12 10:37:27,2025-09-12 11:27:22
2932,7040,2025-01-17 02:32:37,2025-01-17 04:24:48
373,7140,2024-06-19 09:22:28,2024-06-19 10:50:38
4250,8012,2024-08-04 08:23:15,2024-08-04 10:00:40
750,5349,2025-02-11 12:35:18,2025-02-11 13:17:44
992,926,2024-05-13 11:37:14,2024-05-13 13:37:06
2024,2065,2022-10-06 00:32:18,2022-10-06 01:13:18
