MID,GID
7389,13
4636,2
8693,12
7624,20
4302,20
5068,2
1324,20
4091,15
3867,12
5400,10
7848,18
2252,13
5940,10
1745,11
8751,1
5138,4
6314,2
8264,7
3645,2
8111,4
1796,18
6035,15
8502,13
698,12
4759,7
3895,9
8207,14
5492,18
5650,17
8328,14
3189,8
7459,9
4075,15
6823,4
6072,13
3986,13
7571,7
1707,19
6021,20
2424,12
735,14
2729,16
565,1
3090,19
5194,1
1061,5
7662,5
5007,4
4990,4
8807,8
1914,3
5321,5
2377,1
1844,19
5678,5
8785,6
1650,8
7020,15
4760,13
1143,8
1514,12
5265,7
7662,15
6933,10
6035,19
863,5
2848,3
1687,17
6810,15
7245,7
5085,20
3192,3
7192,19
6587,6
5821,5
6756,1
4898,2
8438,17
4737,1
4321,5
6418,4
1606,12
3339,11
8120,18
3756,1
47,8
8126,3
6600,5
4130,18
412,12
182,16
2496,8
1825,17
5760,19
6929,4
8690,1
3860,18
2622,13
7643,1
7883,8
4176,7
6374,8
6396,7
7010,3
2584,1
4287,6
3964,13
5627,8
4855,1
2774,3
2156,16
8804,18
2132,12
7934,9
4889,20
7540,16
5970,7
618,6
2316,20
4038,13
3665,6
7254,19
8634,11
8313,1
2261,6
8300,6
7614,18
566,17
7202,16
2692,10
2153,1
6890,2
5646,13
1650,4
128,12
4933,13
6332,6
2410,9
4891,15
6052,19
6537,1
4754,20
2011,12
1248,15
8541,18
3967,20
345,5
7032,20
386,8
3208,5
2686,17
7856,11
411,19
2179,15
4648,19
7860,13
6748,20
920,20
4181,5
3482,11
4066,18
6192,1
4776,10
6571,19
7832,1
1947,4
5213,9
1317,2
6236,16
4505,15
6740,15
1714,16
3171,14
970,20
5932,4
7729,1
4904,18
4817,11
6969,20
406,14
1853,16
4552,16
5429,5
8548,15
1453,14
2862,18
283,15
8598,20
3594,18
6883,17
5143,12
7823,19
8154,2
1527,5
5823,15
5920,15
407,20
8449,10
3168,19
425,7
2199,1
823,3
6011,13
3567,19
3061,9
1287,6
7749,4
6409,19
3067,2
4329,18
7107,20
1968,7
5936,4
4748,4
3002,11
5390,15
1685,12
7339,19
354,15
5307,14
2360,13
8206,12
4921,12
2776,5
7691,13
5148,20
8412,10
951,13
333,14
7768,5
7691,20
283,6
5742,3
5208,10
8218,15
2159,19
6856,4
6536,17
647,15
8726,13
7805,2
7392,1
7236,10
1702,3
2606,7
1332,5
2591,15
5583,7
7135,10
3791,6
7600,6
4562,6
4241,19
7457,1
3133,16
4647,4
7055,4
219,13
4587,8
1733,15
4314,19
272,4
5453,10
3897,20
342,1
1409,8
451,1
5035,5
3752,15
3456,4
6708,4
5541,12
6354,1
8462,17
6887,8
3523,8
2711,8
2298,10
7175,19
5588,10
2171,17
3810,12
3960,11
1996,19
7875,2
1448,19
8281,14
2052,10
1140,3
5572,13
3457,5
6413,19
4031,19
980,9
5228,13
8750,11
2804,14
1117,18
607,17
8460,14
6645,20
3855,3
839,2
2022,11
2544,16
5537,11
2815,11
3479,4
4063,16
1688,5
1830,11
195,6
1691,10
5522,1
8759,4
8625,18
2442,15
1237,20
2693,10
7677,3
2150,17
1931,12
8253,10
588,10
4248,13
2582,8
4136,8
1336,1
2820,11
1775,10
713,1
7862,9
3803,14
3780,2
937,2
7683,11
3819,19
7124,2
6155,7
849,18
5989,5
2562,15
2672,16
3498,7
6257,11
4426,10
495,18
3352,19
8322,19
4679,10
4342,7
5864,16
5247,1
3036,1
1983,14
7649,19
1820,5
1579,13
8627,16
4456,8
8228,11
2201,12
1344,9
821,11
1290,13
6199,9
4371,20
821,7
6176,14
574,18
5984,17
7321,9
8253,9
3871,17
7908,11
6715,6
5273,6
4026,9
4751,16
1961,16
3871,4
4130,14
240,10
1575,3
3202,17
4910,1
1052,18
499,6
2146,16
6958,5
2486,14
7535,1
2025,14
1039,1
5645,4
6712,3
8195,15
7877,15
2283,5
7659,13
6252,2
7949,10
8446,16
4976,5
2351,17
3173,2
503,13
7493,5
6531,20
7953,13
8364,10
634,16
421,3
979,1
975,19
1136,1
2643,3
768,3
4359,15
7539,8
4507,10
8195,19
7865,13
7319,6
1849,19
735,8
4061,12
8336,9
2722,1
103,5
8535,7
694,14
5535,1
2460,5
5521,4
8088,15
2239,8
6151,3
4183,12
5552,3
3745,5
7931,9
2837,5
8552,10
6702,20
2428,20
6564,8
2081,10
470,13
3545,11
8509,16
1948,8
5855,18
1103,3
6447,16
8697,10
1712,11
8131,1
2697,11
6545,6
665,6
6287,3
5740,9
8467,19
1503,7
1403,7
7397,14
638,13
2198,7
7772,12
8699,14
8167,11
5118,14
8380,4
1037,14
5643,20
3223,5
5947,18
656,4
8385,4
7272,8
1634,4
7317,15
5869,14
7676,1
2616,16
6148,2
6699,9
86,15
6122,12
4298,16
214,10
3725,1
3233,1
3794,5
1850,3
1713,17
209,11
8783,11
1087,2
7934,11
3730,15
3524,5
6016,8
5584,16
166,18
1090,9
5363,10
7367,3
982,13
6983,20
3993,11
4232,17
659,3
7943,13
4752,1
5686,17
2350,19
6268,10
1467,1
3616,17
8745,1
4327,7
5277,5
1491,6
5994,17
5506,7
7642,6
4218,8
5280,5
3928,15
358,10
5869,8
766,16
8706,13
7939,7
3933,8
3349,6
127,2
2831,6
6941,10
8540,2
6396,12
4513,10
3322,4
7461,6
5261,7
4189,7
3592,1
3272,14
7823,12
1181,5
2082,10
7891,7
3352,18
6033,18
8737,15
8517,20
7780,18
2298,9
8546,19
6884,12
4574,15
4743,14
7593,11
2591,10
6594,4
7604,19
5422,15
2857,18
2855,17
5753,16
8747,6
5895,19
4008,6
2969,8
7805,20
6974,4
804,9
2415,8
5532,3
3778,19
6798,4
7812,7
5451,19
2237,7
7447,15
7381,11
4839,9
3201,18
5001,19
27,15
5199,16
5406,19
2536,8
2997,18
7895,16
8353,15
4961,6
1352,9
6707,20
8077,3
3156,18
3130,10
1188,20
2483,15
6018,8
7972,8
4821,3
4959,10
371,10
4899,20
2127,14
1322,4
5268,11
5442,4
3742,20
8765,1
998,16
7251,1
2285,17
1168,2
4355,5
3261,10
5039,6
7077,10
334,13
8538,8
4288,3
1693,3
3598,9
5285,7
3518,8
5292,8
5468,18
6913,12
1263,15
1634,10
3212,14
8472,1
8040,12
8624,19
3252,20
2055,8
2380,7
8548,17
1326,11
6560,14
8597,1
6126,10
4648,2
838,17
7302,11
6478,8
6224,14
7352,2
1727,13
4743,7
234,17
2910,14
6159,1
5590,6
4357,7
5792,14
8083,4
7062,1
6323,12
3261,13
4561,9
3869,11
5602,10
5602,20
949,5
7352,12
1078,15
132,13
5445,13
4211,1
2827,20
5464,5
2937,20
855,11
6998,14
3733,1
718,1
808,1
3111,2
1966,15
863,9
3078,18
2659,10
868,20
6794,2
4337,6
417,5
1154,4
8345,2
7529,8
5075,15
3419,14
3529,7
6085,7
2787,1
3125,17
3084,1
347,1
6864,3
7790,9
3459,14
62,6
1500,2
1142,4
5092,14
941,20
7321,1
3597,11
7421,9
8781,13
5338,20
2203,8
5054,20
2100,3
3490,3
7395,16
5495,14
8638,17
3523,9
802,13
5038,6
3835,6
3564,8
7784,16
5578,8
6060,9
79,17
7589,12
7688,2
6339,7
6616,16
6109,7
6024,5
6217,20
1497,14
1650,5
5654,19
243,3
5967,1
7179,4
8685,11
8052,2
7138,20
1375,7
8064,17
4287,10
8719,3
5916,14
7967,11
807,5
3634,20
903,8
1640,10
7637,6
3218,16
216,3
1791,15
5303,2
8610,8
7189,1
6358,1
5928,19
1879,17
8525,2
8231,17
6948,4
3979,8
4669,1
2285,3
3480,13
1716,13
5059,2
329,17
8305,3
1459,10
4321,14
6515,3
3910,7
6308,16
5832,14
2928,19
6169,1
462,1
6188,13
6974,1
6507,17
6242,1
6654,2
111,20
7844,5
75,3
1822,6
3870,13
800,10
6606,14
4324,16
4910,3
841,8
2234,19
5319,16
8592,2
7790,6
8422,12
6928,17
6174,6
2297,16
5904,15
7382,14
7992,12
6220,16
771,8
3376,11
7204,10
1334,13
2127,4
3088,18
675,12
900,7
7863,2
3622,16
4348,19
8548,20
7397,9
6788,15
683,13
7919,5
269,13
4962,3
4138,10
3097,7
115,8
3919,9
7627,5
7556,8
2555,13
1900,20
321,12
6422,3
2338,14
2811,14
7593,13
7880,4
3609,8
7835,14
7493,11
8408,10
5477,1
7035,9
6736,13
5262,16
2603,7
3639,17
4229,13
3859,1
7701,18
934,19
3041,14
5519,18
8029,1
3876,4
3402,18
149,5
254,20
5471,10
7745,14
2027,6
1410,20
198,15
6884,7
4565,6
1938,19
3168,3
1937,15
642,3
7877,20
1425,13
8405,10
8164,12
8433,16
655,12
8736,9
5812,7
5917,9
2688,7
6649,6
5682,2
3764,20
5812,9
5146,15
5528,4
303,6
5316,11
460,10
6668,6
2945,3
8511,20
5735,12
4062,1
733,18
1860,20
2859,18
5730,3
96,16
8011,2
2686,8
1489,16
5197,12
5330,8
1863,7
7619,17
7789,7
8275,20
3993,16
7772,11
1462,20
4998,10
5652,9
5030,9
3965,8
662,9
7628,1
5881,5
3306,5
5003,16
203,17
7160,16
5253,18
7058,13
4515,20
7772,16
4969,17
8511,1
3371,13
1628,20
3654,14
3787,18
8072,3
2287,4
4445,17
7799,3
2924,10
7740,16
1542,7
5403,6
8332,4
7382,6
6807,12
2039,14
7279,16
1623,18
765,8
6843,12
5286,19
7322,20
779,17
1275,18
328,16
8770,8
8715,8
943,16
5054,5
5731,7
710,2
4358,20
5470,2
1871,14
7572,19
8369,11
6634,19
4385,15
3258,12
8377,13
3774,10
7812,3
8251,9
1566,7
1281,19
5189,10
467,12
1091,18
2878,19
988,19
1349,13
7447,8
3545,6
3729,9
4389,17
4063,8
3,6
4027,20
8635,7
2684,9
1957,12
1020,2
6049,20
2569,15
6090,20
4180,13
5539,15
5370,11
7920,18
3652,19
801,10
91,17
3934,10
2233,6
4458,5
5119,3
2318,4
4950,16
7254,13
1597,12
1127,20
7555,18
3114,12
7225,18
2409,5
7216,18
8234,4
7365,3
2071,14
8504,2
2213,15
3262,10
7587,2
6113,12
1118,6
6466,6
330,17
8606,20
911,8
3416,13
7587,19
950,20
3379,3
1496,3
2969,10
4489,18
6702,16
932,5
1145,1
2579,10
4366,14
6172,18
5809,13
3938,12
6330,1
6024,13
7629,13
5995,11
6361,3
904,11
1456,17
6747,20
6352,17
1032,19
317,3
3299,10
6810,4
343,17
6983,10
2472,5
5061,14
3833,3
90,8
7241,4
7897,13
320,8
7,20
1255,4
6243,17
6772,2
3225,3
4642,1
759,9
350,2
4234,12
3375,5
8576,5
4669,11
3733,3
5250,10
2717,17
8350,3
5670,3
665,13
7213,3
7969,3
3447,13
4709,11
7456,20
7748,12
1028,9
4687,16
622,10
5148,15
995,2
6940,4
6316,4
7992,1
5206,7
3891,5
4308,8
6374,6
7982,15
5416,4
7098,5
6768,13
8051,18
1604,20
3762,10
2398,16
6841,9
8764,14
227,7
312,8
1974,6
2621,9
7647,2
4535,4
7030,2
5147,18
6889,6
8709,6
1138,8
3068,16
4385,16
5220,1
4204,9
322,3
3889,13
3811,18
1969,4
2672,18
5172,19
5279,7
8491,16
228,20
2451,17
557,11
8145,10
7316,8
2480,10
5284,8
1711,15
936,6
5506,9
538,13
2933,8
136,8
7541,12
5341,18
1041,2
28,20
42,7
7463,17
5618,5
5813,3
6980,6
7092,11
7132,15
6783,18
4630,5
6460,20
3394,19
4312,7
4271,10
3434,5
8620,10
6327,6
5567,4
1452,16
6106,7
6140,9
3771,5
4393,17
155,5
3623,20
5995,3
5154,2
4051,3
4249,16
5242,7
8122,1
1589,1
3135,2
4186,7
7319,11
5392,8
3315,7
8752,11
1972,20
7778,11
1708,2
4542,7
4504,5
7083,7
6568,3
7073,1
8355,7
6839,13
7116,11
2601,12
691,16
4412,9
2955,17
394,9
3401,2
4191,3
1135,8
8631,3
3687,14
6471,3
1314,2
1956,4
1451,5
6110,15
4211,5
5495,18
1107,16
6314,1
8506,9
7903,18
7429,13
5553,5
6832,9
7807,5
1656,10
4015,18
5685,17
2582,20
1101,3
1585,10
1564,4
5894,6
7145,12
4054,8
8347,8
1467,5
6806,18
5733,16
4118,12
1613,1
6224,10
7151,19
5859,17
2091,18
7929,4
5058,14
491,10
5223,10
8043,15
5646,17
2558,8
110,10
5972,9
2400,4
8492,9
4618,20
749,14
3204,16
6246,15
5951,18
7029,15
1130,11
7046,5
7183,12
7314,20
1589,15
50,5
7618,16
1292,15
4417,18
3062,9
5287,9
8182,3
7691,17
7476,15
4611,2
6715,11
1801,13
5738,13
5960,16
7524,16
4204,20
5714,10
340,17
6983,7
5202,12
7914,4
5006,11
1752,1
6889,1
1577,2
1829,4
6549,18
3288,20
6406,4
1112,1
978,9
5543,13
7869,10
3122,12
1268,17
5820,10
5494,14
7876,20
6447,12
7304,13
741,19
6850,4
4095,1
2495,9
6632,9
4713,14
3500,3
6094,4
6766,17
4465,10
7241,1
5239,6
3063,7
4767,2
7242,15
5722,6
2630,17
7907,1
2076,12
251,3
4955,8
5357,3
8370,14
3393,8
6473,16
2964,2
6448,19
3496,12
4643,10
4319,20
1326,2
1863,2
3521,10
1427,3
4875,12
4081,8
1622,16
2024,15
2946,4
4138,12
2195,2
8392,3
1744,18
2218,19
22,10
3646,5
2413,7
2655,15
3546,17
4916,18
2578,15
76,10
7560,3
3267,1
4194,10
2965,18
4182,12
2004,17
2909,18
7389,10
8519,15
293,7
7743,6
2004,9
6518,3
1626,4
1545,4
2713,6
6345,3
2166,1
3260,2
7879,3
1344,17
820,17
3420,18
7511,5
1408,5
5358,14
1843,1
6681,19
4956,7
4151,18
8462,4
2307,19
254,7
4060,14
3837,7
7394,5
3603,17
5618,17
3309,8
1200,19
1417,7
7607,9
8501,20
1393,15
2325,9
1503,17
1162,11
1776,3
7337,18
4201,10
3119,15
6873,11
3812,17
8220,18
7775,5
7011,11
8749,4
7420,19
5969,1
3873,12
7702,17
1928,20
656,2
4839,6
5184,4
5098,5
8245,8
4437,2
7463,2
1125,10
6874,3
3516,8
2325,15
2451,12
4421,2
5491,13
1201,9
230,6
7958,19
2789,5
4333,13
224,9
3242,9
7856,1
4719,2
2238,16
3403,6
3595,10
6264,14
8457,9
6250,17
1406,4
5077,19
3979,20
5256,7
2370,7
629,4
6516,19
2008,18
3505,16
2300,6
1423,13
8016,16
7146,14
6458,18
238,3
7787,8
4653,19
3887,4
6862,13
836,20
7542,20
5242,19
1569,13
8550,20
3598,8
8394,1
8554,9
2508,6
6455,6
6254,12
1319,15
733,10
3549,13
5342,13
5429,18
624,13
7483,9
7091,13
5436,1
574,3
6364,2
1487,3
796,11
6587,1
8208,10
8383,18
603,19
6793,9
6205,18
7269,6
1528,3
5685,14
2594,15
7129,3
3562,11
3247,19
2176,4
1232,5
2824,16
2000,19
1863,6
3970,19
8577,19
8538,15
2943,8
8028,19
6653,18
7163,14
597,3
3871,19
2045,11
6340,15
2539,13
6276,8
4099,13
3491,10
4883,7
304,18
5742,7
5941,17
8589,17
3535,20
6533,3
3534,15
8698,14
5692,11
6780,8
1288,14
2012,19
1683,2
296,18
448,4
6070,13
4468,12
429,12
5639,14
5566,16
8216,5
2160,9
8600,13
5610,11
4733,19
5834,19
8659,12
4673,13
7917,18
7340,20
913,3
6906,6
8513,18
5119,12
3353,12
4659,9
4060,12
8783,15
5231,17
2412,10
808,5
3245,4
35,9
7060,13
7744,6
3428,15
6147,3
7614,8
2534,17
3676,2
4364,6
2988,4
8276,6
6585,15
4233,9
399,15
3870,9
3731,7
2381,3
7286,5
6954,16
2424,20
1756,8
4339,8
7248,16
509,20
8103,3
2865,16
6852,7
550,2
8319,2
3177,12
8198,2
2259,1
1518,4
2376,6
1175,10
6576,2
7485,13
6481,11
4269,4
6153,15
4689,17
3507,13
324,19
1149,7
4684,3
1841,7
2142,2
4589,10
489,14
7881,17
7882,7
5352,7
7256,14
8709,13
8004,7
2814,11
239,17
6261,14
2803,4
5951,16
113,17
8068,9
5233,5
8679,13
992,15
669,2
3877,19
8335,10
1057,14
8057,18
5273,4
4154,1
6600,3
1185,8
5105,15
5738,11
8736,2
8678,7
8393,14
3059,8
3314,8
3598,18
2073,17
6810,8
2015,3
1956,19
4112,19
2802,4
5072,20
4488,3
8111,9
7833,2
6855,13
898,6
1327,16
2628,6
4898,5
3906,6
6160,1
6918,13
8191,17
3669,5
205,12
3550,13
5543,16
3825,12
5034,11
7189,16
5135,5
796,7
1673,4
6782,6
5898,3
4341,18
2724,2
3220,7
3066,13
3502,13
8603,3
2741,5
7223,5
8421,10
2767,11
8135,9
1906,6
7092,20
8125,9
4466,3
4219,7
5929,1
114,3
5070,8
6947,12
7580,18
1308,8
1256,3
1418,8
1433,13
3315,16
7290,7
5135,15
7494,18
2028,1
6930,18
8417,13
1825,15
1708,8
3322,17
1256,18
8398,19
2659,7
1333,20
4331,19
1285,16
3583,17
327,18
1049,13
3308,19
1935,1
6818,9
2518,2
374,5
2880,7
6751,9
1556,14
4497,17
7298,8
4567,7
3779,15
6829,13
8502,18
2605,6
8273,12
7678,3
5743,7
8291,20
3512,17
730,11
4210,16
643,1
495,16
528,9
105,8
7418,12
1043,14
5015,14
1251,13
864,2
7511,10
412,10
6177,14
6246,10
661,11
6325,4
3519,6
6343,5
122,8
796,10
2410,14
7296,16
7250,1
698,13
2926,18
1367,8
1545,18
5683,15
5119,5
1200,10
8682,1
3523,1
8027,5
6982,4
975,7
2037,7
8222,9
4832,4
3962,3
1523,18
1830,20
4976,1
5794,13
7542,19
1281,18
3027,14
3036,17
364,12
2828,20
8796,19
7203,8
5801,6
574,10
2431,9
1371,20
7660,1
757,12
2210,17
3707,9
2716,13
6893,12
3335,19
8734,15
5076,16
3667,6
3671,12
1939,14
2135,1
3742,18
594,19
4158,15
4593,17
8328,2
4288,16
3868,1
435,16
7358,4
5691,7
8364,11
3710,3
7784,19
7150,11
3529,1
655,8
2247,20
8436,11
2765,18
6992,18
7107,6
2433,11
7684,14
3348,17
7050,17
4901,16
8446,10
6253,19
8067,17
5258,17
5098,15
8519,17
5712,15
7394,13
5895,11
7318,15
5240,8
7992,2
3467,12
170,18
2218,8
8727,6
2573,15
8601,19
922,14
6029,2
2548,18
4111,7
862,12
3556,7
249,2
7833,14
3392,9
4063,20
6861,8
6018,1
3882,19
139,16
4711,12
2660,16
5836,12
6470,19
6062,19
5134,4
8202,1
5199,11
8120,17
904,7
252,4
8645,16
3223,4
2140,7
3767,16
2590,3
6336,9
1657,13
84,19
8558,2
6718,5
4752,17
5885,5
4153,3
4469,5
5283,6
2974,10
8646,5
5643,8
5769,7
3004,8
5830,2
8382,10
2063,18
5662,8
4846,19
7145,14
8557,5
3405,11
1163,19
5965,19
3852,11
7577,7
65,17
3487,6
2612,18
6338,20
415,3
4411,4
5132,10
3120,8
3357,9
1836,13
2757,2
4949,5
6910,13
2656,18
3107,12
7267,2
2645,6
2704,14
6604,19
4661,8
8483,14
6298,9
7129,1
5529,18
8717,7
6183,12
7630,11
2447,3
8328,5
3746,13
5947,16
4315,15
6807,6
6019,20
2687,16
942,8
2510,9
1924,14
4745,8
4766,11
136,14
7510,14
5722,12
7753,2
3365,5
8188,1
6523,14
5928,5
7824,2
1680,17
6383,15
527,3
6312,8
2182,15
6111,4
6873,19
2254,16
2865,13
2184,2
6034,4
1789,7
644,7
5893,15
5450,8
2771,14
5781,18
1655,11
5966,12
1566,3
5196,17
7460,10
824,16
2980,16
3060,16
6281,13
2791,18
1923,15
4615,1
5764,1
2907,4
6548,15
806,4
8157,20
2681,4
5740,10
5390,5
6404,2
7061,5
5046,16
1362,1
7378,14
4950,4
5598,9
2985,8
4611,11
7936,17
176,11
481,3
7967,19
1776,19
1608,6
2668,19
974,17
862,17
5223,15
5658,10
4870,13
6206,12
4718,11
6117,2
6084,6
4882,4
5641,12
6697,14
6679,11
6960,10
1372,11
1975,18
5069,10
8355,16
403,13
7785,11
1394,11
7755,20
4177,8
7686,7
4951,11
1018,6
5636,16
7627,2
1959,16
7346,9
796,12
2369,1
5226,4
4775,17
515,6
8386,18
1131,10
3754,12
6829,19
1001,6
8197,17
5013,4
5554,3
1607,7
594,6
1354,2
1793,7
8485,19
5263,4
6266,6
7912,12
3501,5
5762,5
8567,19
5263,9
8265,16
3427,17
2044,1
5804,7
4717,13
6619,15
6224,20
6240,17
6614,14
1785,8
7197,18
3761,5
6118,18
4800,10
3567,9
4880,16
4977,14
3233,2
4080,8
7118,12
5202,8
63,5
3941,8
3472,12
4370,19
3212,15
6763,18
1529,15
8354,19
3869,16
4597,12
3521,5
1516,14
110,3
4502,5
1156,14
60,1
611,19
6604,8
208,8
1798,19
5620,1
7164,8
1037,10
8743,2
2853,8
1733,16
5309,12
3395,15
6122,7
8255,19
5751,18
6680,18
1984,1
5707,7
4760,19
376,8
6806,17
2220,10
2949,18
7376,18
1470,13
4926,14
4117,16
7456,9
5326,11
5244,19
8436,20
2009,9
5506,20
312,10
7322,13
1676,16
7227,17
5062,9
4254,14
7476,3
2592,6
6199,5
253,6
3038,1
2050,9
8704,19
5492,12
2411,8
2333,11
3399,7
3707,2
5799,16
6864,16
2291,18
8540,3
2685,16
3002,15
4004,5
2037,2
4059,4
7965,9
7694,13
1581,7
5077,8
8450,5
6611,10
3868,4
5698,13
7095,5
5970,20
1646,17
330,11
7685,4
8672,17
8280,6
2215,6
6533,9
4457,12
7764,18
1159,18
4840,18
6207,5
5924,1
5735,7
4481,13
3016,7
5242,9
1200,17
4268,6
6304,7
888,3
4613,5
5943,15
5793,6
3641,7
2966,16
3092,1
8402,16
2499,18
970,3
7154,5
3534,12
7769,2
3295,3
8758,18
5776,15
7889,6
1770,6
8509,15
7242,8
4309,11
8675,10
1484,11
4756,1
6993,18
4627,18
6127,16
6497,20
502,15
8066,10
714,13
2496,6
8264,9
7903,16
3715,3
396,4
4827,19
2637,4
7789,3
2167,17
785,17
840,16
4603,5
2516,18
5348,6
2574,3
3780,13
4125,19
7040,4
998,6
3592,5
1310,3
411,18
4596,3
3607,2
92,2
1909,1
686,10
5515,4
514,13
603,12
7039,13
7295,5
3285,11
7276,13
7766,2
2842,19
4667,8
6455,20
8309,8
3754,15
610,4
3704,2
8806,17
7372,16
2661,1
501,2
4590,13
5514,15
5030,11
2955,19
1928,3
8049,9
1265,2
4902,6
8182,5
6296,3
8336,2
2690,11
193,20
6499,6
4159,6
1904,12
8506,13
2146,15
7213,6
6937,7
6309,18
2906,12
7382,20
7330,15
5987,6
4836,10
8760,15
6341,14
1290,18
1208,7
664,2
1527,10
3672,8
2882,15
6019,12
6007,18
5291,5
3692,2
3563,13
6383,10
382,18
6310,13
5694,16
7441,19
4237,3
3404,9
4387,7
637,1
5249,10
4554,18
8729,1
4082,4
4317,3
7881,20
3062,1
2326,7
429,13
6672,13
8761,10
722,18
2244,20
1315,6
2940,5
8657,20
3469,4
5008,14
5066,9
8532,9
5574,9
4130,12
6937,14
4356,8
1564,5
805,14
7510,6
5523,10
1744,6
2299,9
2661,13
5031,19
4890,16
3405,5
6546,7
7816,12
3816,5
2392,14
2594,19
4825,3
3605,2
8153,12
4235,10
6777,11
6648,8
7222,16
2990,15
5431,19
6569,3
5939,19
646,17
1824,5
6896,2
3513,11
2546,4
6921,13
291,17
1379,13
4647,6
8653,19
5801,5
508,15
7299,16
4175,18
2321,16
1782,20
1286,16
8393,19
5217,17
5887,20
4507,16
3033,1
3340,10
2530,13
1237,10
3751,8
5257,15
1617,17
4741,16
6016,12
5050,16
575,8
5445,5
4982,9
3805,16
775,6
8587,5
7001,1
3882,13
3250,17
6327,9
2640,17
3190,10
733,17
586,8
5413,3
2966,18
6908,6
3607,13
3118,9
1787,8
704,20
4155,13
7941,13
887,6
3204,12
4495,20
8659,17
3897,10
4767,11
5247,8
8435,18
4042,3
2027,3
8174,14
5144,17
5535,8
1868,5
5136,14
8362,7
7970,7
4956,2
2720,20
2970,16
7193,18
2419,14
6371,14
7416,11
1599,14
4118,15
4081,4
4387,6
4015,7
1032,9
6356,14
738,13
6973,14
7203,11
8324,5
842,9
1554,19
46,19
1951,17
956,3
5912,5
5055,17
2162,20
2085,11
4178,8
8670,15
2304,2
1001,4
2047,9
8479,18
2086,16
6154,12
5680,11
7558,13
2829,6
4569,17
1033,17
8473,16
722,16
1898,7
7787,16
3925,19
7177,17
6907,1
1428,8
5589,9
981,5
7617,19
2190,8
1741,3
181,20
3684,14
7285,8
4396,9
6806,16
1571,2
4677,11
1552,20
2000,6
1057,13
1442,7
4733,18
6927,4
2192,18
3232,6
1948,2
4156,1
7645,15
4278,7
3394,13
1026,4
7867,2
1128,2
4531,16
3445,1
751,6
3693,13
4007,11
515,11
4548,20
2569,14
8026,14
2823,16
2626,15
8489,15
699,6
4922,14
906,10
3801,7
8389,10
6187,2
2359,12
7597,2
3561,12
8226,17
8349,1
7379,12
1330,1
984,10
651,5
8575,2
1917,18
1358,5
2100,15
680,16
477,17
8709,9
939,14
1561,12
2003,1
2837,4
124,14
8633,5
5298,6
6183,20
7518,8
1246,20
6317,14
719,7
6668,17
8795,3
247,1
5861,13
7605,11
2383,11
7123,18
5941,19
6477,5
2327,5
4080,3
6776,18
4535,17
3741,18
5594,4
4818,12
7395,12
7314,19
271,19
3576,3
3315,17
5075,9
5575,20
5933,14
3295,10
7030,17
4083,19
8767,4
3071,11
11,17
7482,20
3500,19
2668,10
3487,18
1365,1
1163,11
6999,19
8318,7
6342,16
7476,6
1047,13
1578,11
7617,7
3172,4
7347,18
6233,5
1872,6
5149,8
2014,12
327,14
862,14
7899,4
6122,17
2830,7
5106,12
4875,4
6729,3
949,13
2108,2
8239,8
5635,3
7294,9
4661,12
8536,19
755,5
5365,16
152,2
294,5
7489,8
1131,20
1821,9
2150,10
408,4
4520,20
6787,8
5697,10
4968,2
3518,7
7608,3
3324,18
1735,14
2509,16
7334,17
5862,3
7128,4
1397,17
5444,17
102,5
1003,19
3097,5
5782,12
1962,6
7259,10
4751,10
3670,9
6872,1
2135,18
1129,14
1910,16
4057,5
5981,3
2149,7
6330,18
688,6
8424,6
4625,19
1023,11
3896,13
4590,17
8548,9
369,18
6286,6
6417,12
3754,9
2588,20
5677,6
1896,15
5086,8
6307,8
1125,16
2703,7
8300,7
3791,15
7341,6
507,11
1629,8
4316,8
2616,4
7698,11
8568,17
3479,6
5661,10
6439,7
5960,9
5061,2
8047,10
120,9
2456,10
3738,14
3639,10
4526,18
4652,18
5937,4
8675,4
253,1
2559,19
4340,6
8374,19
8055,6
1471,13
5420,5
4191,5
809,6
5931,14
4604,18
3644,19
6514,3
2231,6
5299,15
459,14
234,15
8542,8
7696,16
5372,11
3696,16
5218,6
8279,17
812,14
5586,8
3196,9
6487,19
2738,9
3386,7
8760,5
6039,17
7044,3
4709,7
3239,1
4658,13
2059,6
5131,8
7353,18
1302,7
5748,4
3992,7
3617,10
7446,15
188,12
6791,2
4734,5
8142,18
2051,9
2821,5
4606,6
7912,18
4679,3
3626,17
1926,16
6429,16
3066,6
4222,20
7055,2
4634,9
7373,4
283,13
5458,7
5485,18
1181,15
4989,18
8209,14
5359,16
6179,20
3307,17
7604,15
641,4
2867,14
8150,4
1552,10
8188,13
1850,20
7619,8
7335,10
3193,16
2358,4
6774,11
7234,14
4979,2
2171,6
4888,14
4594,14
4744,13
7493,8
324,17
879,13
7017,19
6643,12
4729,2
807,6
5050,11
2944,17
1015,20
1055,6
3075,11
8076,4
6416,9
7885,20
6336,20
446,5
3631,7
6293,10
249,9
235,5
5351,18
7161,5
1133,1
4242,15
1173,12
3340,18
1188,12
3923,18
1934,2
7996,8
947,18
8556,4
1275,4
2115,6
7378,10
2036,10
6523,10
8490,14
4408,17
5376,3
6387,8
5524,18
1082,10
7477,6
4467,12
7265,17
4770,20
3516,3
444,3
3141,1
1543,11
6513,19
1119,2
125,19
2573,16
