CID,MID
3051,4506
3052,3762
3052,4586
3052,8248
3053,3586
3053,6287
3053,7308
3054,2436
3054,8480
3055,568
3055,1131
3055,1247
3056,2368
3056,3178
3056,4027
3056,4256
3056,5525
3057,1565
3057,2086
3057,2899
3057,3220
3057,4836
3058,1314
3058,1856
3058,4345
3058,5536
3058,6083
3058,8174
3059,2039
3059,6751
3060,266
3060,388
3060,2113
3060,2235
3060,7849
3061,1000
3061,1738
3062,1368
3062,1438
3062,3698
3062,4762
3063,4584
3063,5432
3063,5579
3063,7901
3063,8610
3064,1053
3064,3015
3064,6276
3065,871
3065,2249
3065,4171
3066,613
3066,818
3066,2701
3066,5210
3066,5430
3066,6186
3066,6869
3066,7680
3066,8052
3066,8169
3067,3268
3067,4118
3067,6193
3068,2601
3068,3262
3068,4969
3068,8503
3068,8615
3069,576
3069,3041
3069,4083
3069,6934
3069,8172
3070,320
3070,1851
3070,2277
3070,3054
3070,3909
3070,7712
3071,5029
3071,6267
3072,3107
3072,3416
3072,4025
3072,5884
3073,4103
3073,4489
3073,7860
3074,5500
3074,7879
3074,7941
3074,8648
3074,8754
3075,5138
3075,5637
3076,1469
3076,8232
3077,1982
3077,2111
3077,5270
3077,8773
3078,2887
3078,6364
3078,8521
3079,371
3079,4431
3080,2947
3080,3028
3080,7159
3081,428
3081,1987
3081,7046
3082,2354
3082,2585
3082,5225
3083,3589
3083,7251
3083,7594
3084,481
3084,748
3085,4343
3085,4601
3085,4603
3085,4772
3085,6441
3086,960
3086,8632
3087,2396
3087,7729
3088,3811
3088,4075
3088,5252
3088,6040
3088,8675
3089,383
3089,2576
3089,5857
3089,7804
3090,133
3090,3814
3090,4557
3090,6349
3091,2052
3091,2616
3091,5470
3091,6317
3092,1641
3093,4061
3094,2183
3094,3952
3094,8064
3094,8515
3095,1769
3095,2292
3095,2749
3095,4367
3096,2323
3096,5410
3096,6292
3096,6566
3096,8744
3096,8754
3097,917
3097,1372
3098,670
3098,3076
3098,3595
3098,4462
3098,5667
3098,8344
3099,6364
3099,6716
3100,5814
3101,567
3101,2024
3101,2242
3101,2847
3102,1643
3102,2886
3102,8468
3103,3876
3103,8502
3104,1913
3104,4381
3104,5211
3105,425
3105,1819
3105,2001
3105,2536
3105,5879
3105,7955
3106,463
3106,2794
3107,5762
3108,2329
3108,3022
3108,4704
3108,7814
3109,1878
3109,3085
3109,5130
3109,7683
3110,2508
3110,6949
3110,8065
3111,5064
3112,234
3112,2877
3112,4755
3112,5528
3112,5973
3112,6391
3113,634
3113,8036
3114,622
3114,6226
3114,6364
3114,6882
3115,28
3115,241
3115,378
3115,1479
3115,4856
3115,5758
3116,921
3116,3002
3116,3846
3117,207
3117,2701
3117,2944
3117,3812
3117,8077
3118,1082
3118,2043
3118,3585
3119,327
3120,4800
3120,7031
3120,8626
3121,7747
3121,7832
3122,12
3122,1662
3123,633
3123,5118
3123,5436
3123,5631
3124,2144
3124,2883
3124,3301
3124,3346
3124,7657
3125,822
3125,2138
3125,5487
3125,5974
3126,729
3126,3525
3126,4670
3126,5583
3126,8136
3127,2908
3127,7160
3127,7220
3128,754
3128,4743
3128,5302
3129,976
3129,8399
3130,360
3130,1632
3130,2134
3130,4217
3130,5173
3131,2421
3132,95
3132,1042
3132,2321
3132,3249
3132,4795
3132,5388
3132,8532
3133,405
3133,1818
3133,5337
3133,8373
3134,6131
3134,8623
3135,690
3135,5782
3135,5979
3135,6160
3135,6303
3135,6598
3135,8616
3136,1189
3136,3313
3137,6121
3138,6482
3139,1656
3139,3832
3139,3899
3139,6322
3140,3329
3140,5515
3140,6860
3141,310
3141,4945
3141,6851
3142,1311
3142,5286
3143,882
3143,2236
3143,6624
3144,1606
3144,2581
3144,4074
3145,4519
3145,7158
3146,2987
3146,6601
3146,7450
3146,7933
3146,7983
3147,2431
3147,5199
3147,6883
3147,8021
3147,8384
3148,2853
3148,2855
3148,3130
3148,4216
3148,6567
3149,5847
3149,7716
3149,8479
3150,782
3150,1263
3150,2457
3150,2495
3150,2755
3150,2799
3150,3658
3150,6266
3151,1370
3151,2873
3152,1842
3152,3006
3152,5018
3152,5822
3152,6200
3153,2008
3153,4647
3153,4815
3153,5027
3154,3085
3154,4826
3154,6939
3155,787
3155,2087
3155,3030
3155,5778
3155,7680
3156,2912
3157,30
3157,1565
3157,2860
3157,6459
3157,6948
3158,6416
3158,7186
3159,531
3159,4647
3159,6875
3159,7413
3160,2984
3160,5695
3161,5214
3161,6154
3162,3620
3162,4651
3163,1706
3163,2249
3164,6109
3164,8130
3165,1994
3165,2305
3165,5315
3165,5895
3165,6924
3166,5426
3166,6176
3167,1275
3167,7101
3168,960
3168,3761
3168,3900
3168,4508
3168,8238
3169,2904
3169,5683
3170,3024
3170,5131
3170,5235
3170,5250
3171,1611
3171,2751
3172,483
3172,1454
3172,8256
3173,5280
3173,5501
3173,7713
3174,5029
3174,7318
3175,187
3175,1961
3175,6485
3175,6688
3175,8052
3176,2106
3176,3641
3176,3785
3176,3918
3176,4346
3177,3436
3177,3832
3177,6582
3178,1162
3178,1344
3178,1553
3178,3102
3178,3626
3178,4089
3179,601
3179,1111
3179,2550
3180,3023
3180,5743
3180,6920
3180,8343
3181,4206
3181,5132
3181,7574
3181,8092
3181,8470
3182,1192
3182,1771
3182,2017
3183,21
3183,129
3183,4014
3183,5433
3183,6593
3183,7595
3184,789
3184,2178
3184,4859
3184,5364
3184,5451
3185,4187
3185,6324
3186,2154
3186,4974
3186,7180
3187,944
3187,5384
3187,6876
3188,393
3188,885
3188,2726
3188,2748
3189,3486
3189,6784
3189,7085
3190,464
3190,1026
3190,8079
3191,1883
3191,6114
3191,6205
3192,1761
3192,3057
3192,3166
3192,3566
3192,5755
3193,6150
3193,7723
3194,1662
3194,5567
3195,2065
3195,7856
3196,2584
3196,3696
3197,455
3197,2665
3197,6242
3198,6608
3198,6830
3198,7394
3199,1204
3199,1208
3199,4366
3199,4626
3199,5864
3200,548
3200,7319
3200,8406
3201,1044
3201,2660
3201,4832
3201,5831
3202,329
3202,1650
3202,2760
3202,4564
3202,7370
3202,7840
3202,8035
3203,4611
3203,5222
3204,2306
3204,3169
3204,4279
3204,6021
3205,1716
3205,3009
3205,6322
3205,8575
3206,61
3206,1216
3206,6227
3207,592
3207,3641
3207,4316
3207,5601
3207,6408
3208,2788
3209,4143
3209,6152
3209,7936
3210,2637
3210,4901
3211,1229
3211,2170
3211,2658
3211,2933
3211,3189
3211,8691
3212,1526
3212,3005
3213,5537
3213,7818
3214,3012
3214,7910
3215,508
3215,683
3216,7067
3217,1953
3217,2704
3217,7276
3218,1330
3218,7114
3219,1660
3219,1686
3219,2574
3220,742
3220,878
3220,4187
3221,1660
3221,4749
3221,6776
3221,7548
3222,2411
3222,4602
3222,5425
3223,2573
3223,3368
3223,3875
3223,4890
3223,5549
3223,5998
3223,7930
3224,716
3224,3113
3224,3415
3224,5713
3224,6183
3224,8747
3225,2627
3225,6107
3225,6706
3225,7157
3226,654
3226,4347
3226,5932
3227,2212
3227,4613
3227,7116
3228,1118
3228,2507
3228,4873
3229,3892
3230,1572
3230,3078
3231,814
3231,998
3231,2093
3231,3609
3231,7853
3232,2790
3232,3186
3232,6438
3232,8653
3233,454
3233,2216
3233,6114
3233,8044
3234,2517
3234,8000
3235,894
3235,4321
3235,4348
3235,6564
3236,1956
3236,3312
3236,4959
3236,5912
3236,6618
3236,8671
3237,63
3238,761
3238,7006
3238,7857
3239,1436
3239,2015
3239,6133
3240,685
3240,4297
3240,4826
3240,5907
3241,2917
3241,3758
3241,4008
3241,4818
3241,7870
3242,3272
3242,5017
3243,1590
3243,3911
3244,114
3244,422
3244,2184
3244,2540
3244,2709
3245,478
3245,1818
3245,3391
3245,7884
3246,2799
3246,3626
3246,6147
3247,3507
3247,3526
3247,4782
3247,7969
3248,1343
3248,5750
3248,7178
3249,5473
3249,7759
3250,619
3250,1893
3250,6558
3250,8006
3251,5053
3251,8058
3252,2303
3252,2481
3252,6513
3252,7097
3252,8228
3253,1238
3253,2613
3253,4950
3253,7716
3253,8682
3254,1502
3254,3487
3254,8014
3255,4342
3255,8585
3256,1494
3256,3803
3257,2424
3257,5302
3257,6184
3257,6350
3257,8371
3258,1317
3258,3030
3258,5327
3258,7555
3259,4846
3259,6079
3260,1449
3260,1573
3260,6250
3260,7123
3260,7945
3261,1245
3261,6053
3262,2099
3262,3057
3262,3380
3262,8196
3262,8749
3263,3219
3263,4667
3263,7304
3263,8477
3264,732
3264,769
3264,1770
3264,6584
3264,7708
3264,7736
3265,5
3265,2287
3265,2634
3265,4314
3265,6201
3266,1299
3266,2441
3266,3052
3266,4272
3266,4525
3266,5284
3266,7205
3266,8789
3267,7620
3267,7803
3268,4316
3269,3707
3270,1608
3270,4401
3270,5216
3271,1010
3271,4045
3271,8747
3272,152
3272,2477
3272,3186
3272,3598
3272,3756
3272,3949
3272,7760
3273,1585
3273,8382
3274,1405
3275,4388
3275,5633
3275,7965
3276,395
3276,5360
3276,6783
3276,6870
3276,8223
3276,8434
3277,3164
3277,3728
3278,1000
3278,3179
3278,4726
3278,4836
3278,8728
3279,1334
3279,2327
3279,3080
3279,5835
3279,6343
3279,7296
3280,1307
3280,1640
3280,5308
3280,8562
3281,918
3281,6859
3282,8774
3283,367
3283,4879
3283,7565
3283,7780
3284,1746
3284,3861
3284,4449
3284,5013
3285,7594
3285,7804
3286,4897
3286,5865
3286,6694
3286,7028
3287,1294
3287,2201
3288,794
3288,940
3288,1767
3288,5711
3288,5713
3288,6469
3288,8309
3289,569
3289,835
3289,2023
3289,3287
3289,4814
3289,4882
3290,2817
3290,3720
3290,5647
3290,8227
3291,1571
3291,3611
3291,6922
3291,8468
3292,738
3292,2276
3292,2416
3292,6954
3293,734
3293,1971
3293,3241
3293,5848
3294,1036
3294,2292
3294,5313
3294,7358
3295,2462
3295,2668
3295,2669
3295,2833
3295,4262
3296,2049
3296,2739
3296,3956
3296,4117
3297,162
3297,3472
3297,3480
3298,226
3298,1643
3298,3158
3298,7840
3299,2068
3299,2895
3299,7459
3300,700
3300,1950
3300,2417
3301,6894
3301,6937
3302,1284
3302,6797
3303,6822
3303,7134
3303,7759
3304,3309
3304,3754
3304,7596
3304,7597
3304,8460
3305,2423
3305,4910
3305,5473
3306,4226
3307,1971
3307,3632
3307,5239
3308,333
3308,1098
3308,6699
3309,1149
3309,1426
3309,4626
3309,6648
3310,6359
3310,7311
3311,907
3311,1101
3311,6511
3312,541
3312,898
3312,2184
3312,2989
3312,5344
3313,4526
3314,2817
3314,7077
3314,8515
3315,6422
3315,6813
3315,7507
3315,7717
3315,8183
3316,203
3316,1510
3316,4653
3317,8562
3318,2464
3318,5293
3318,6875
3319,964
3319,1339
3319,1844
3319,4492
3319,8492
3320,6189
3320,6639
3320,6791
3321,2452
3321,7047
3321,8594
3322,2429
3323,1642
3323,3133
3323,4473
3323,4519
3323,8133
3324,1731
3324,1753
3324,2753
3324,3353
3324,6308
3325,1655
3325,3908
3325,4843
3325,6039
3325,6900
3325,7815
3326,596
3326,4688
3327,4963
3327,5127
3327,6252
3327,6267
3327,7902
3327,8776
3328,2571
3328,5634
3328,5878
3329,556
3329,4550
3329,6733
3329,8516
3330,495
3330,3621
3330,4328
3331,3407
3331,5124
3331,6276
3331,8756
3332,570
3332,3086
3332,3407
3332,3572
3332,4003
3332,4510
3332,4850
3332,7956
3333,1216
3333,2263
3333,7751
3334,373
3334,614
3335,882
3335,2822
3335,2851
3336,2364
3336,3394
3336,4436
3336,4513
3336,6403
3337,703
3337,1029
3337,3191
3337,6603
3337,7603
3337,8602
3338,2357
3338,6225
3339,1833
3339,2417
3339,6248
3339,6582
3340,7
3340,636
3340,762
3340,2264
3340,2735
3340,2761
3340,4876
3340,6936
3341,377
3341,4649
3341,6485
3342,3279
3342,5432
3343,1180
3343,1744
3343,3893
3343,8128
3344,808
3345,7676
3345,7786
3346,386
3346,478
3346,1681
3346,4401
3347,2392
3347,3579
3347,6103
3348,246
3348,332
3348,960
3348,5353
3348,7422
3349,637
3349,5536
3349,5794
3349,7221
3350,4966
3350,7369
3351,997
3351,1647
3351,2114
3351,5095
3352,967
3352,3870
3352,4594
3353,168
3353,8055
3354,1610
3354,7517
3355,3735
3355,4479
3355,5106
3356,2202
3356,6345
3357,1914
3357,4924
3357,7618
3358,344
3358,2009
3358,3626
3358,7260
3358,8762
3359,4323
3359,5258
3359,5930
3360,4415
3360,7645
3361,5220
3361,6829
3361,7558
3362,1463
3362,1879
3362,5763
3363,820
3363,3080
3364,1538
3364,7238
3365,900
3365,2030
3365,3464
3366,2061
3366,5383
3366,6408
3366,6672
3366,7002
3367,2252
3367,7100
3367,7571
3367,7938
3368,492
3368,2495
3368,3642
3368,3820
3368,4941
3368,8463
3369,2354
3369,6127
3369,6413
3370,921
3371,7377
3371,8443
3372,1457
3372,2605
3373,1076
3373,2131
3373,3674
3373,5617
3374,5098
3375,2805
3375,5756
3375,7019
3375,8304
3376,1219
3376,3920
3376,6610
3376,6932
3377,465
3377,2223
3377,5647
3378,3049
3378,3739
3378,4889
3378,8590
3379,475
3380,2799
3380,2847
3380,3766
3381,3159
3382,1784
3382,3289
3383,945
3383,1660
3383,5452
3383,5568
3383,6485
3384,4088
3385,542
3385,6347
3385,8290
3386,2124
3386,7479
3386,7518
3387,829
3387,3533
3388,5905
3389,3263
3389,4183
3389,4243
3389,6280
3390,1206
3390,4489
3391,1423
3391,6036
3392,918
3392,3703
3392,5464
3392,6738
3392,7606
3393,2221
3393,3821
3393,8276
3394,6504
3394,7725
3394,7753
3395,384
3395,1528
3395,1694
3395,2030
3396,501
3396,2866
3396,3150
3397,3964
3397,6784
3398,3958
3398,6103
3399,2581
3399,4727
3399,8009
3400,5909
3400,7309
3400,8700
3401,2910
3401,8794
3402,1576
3402,1941
3402,2317
3402,7776
3403,149
3403,331
3403,384
3403,2324
3403,5731
3404,51
3404,1907
3404,5641
3404,6781
3404,7370
3405,2680
3405,6179
3405,7250
3406,1213
3406,4238
3406,7466
3406,8397
3407,842
3407,1481
3407,6778
3408,1170
3408,2109
3408,3876
3408,4671
3409,450
3409,957
3410,1321
3410,6334
3410,7799
3411,814
3411,2937
3412,1259
3412,2670
3413,2164
3413,3512
3413,6824
3414,3627
3415,3689
3416,2921
3416,3388
3416,6524
3416,6961
3417,1951
3417,4033
3417,4409
3418,93
3418,1371
3418,6710
3418,6959
3419,1087
3419,7545
3419,8410
3420,329
3421,146
3421,2485
3421,6454
3421,7884
3422,501
3422,3434
3422,6444
3422,7768
3423,725
3423,2168
3423,7547
3424,2801
3424,2838
3424,5497
3424,8065
3425,139
3425,680
3425,1097
3425,3853
3425,4047
3426,3667
3426,4138
3426,4311
3426,4570
3427,2956
3427,4136
3427,6348
3427,6723
3428,3173
3428,5005
3428,7836
3428,8115
3429,4512
3429,4999
3430,1138
3430,4316
3430,5290
3430,6944
3430,7761
3430,8113
3431,75
3431,6169
3431,7772
3432,5714
3432,5799
3433,36
3433,147
3433,3257
3433,3585
3433,7521
3433,8582
3434,380
3434,2936
3434,4129
3434,6975
3434,7044
3435,1634
3435,2825
3435,3576
3435,4587
3435,6200
3435,6587
3435,7898
3436,7647
3437,4951
3437,7797
3438,5048
3438,8531
3439,1188
3439,2515
3439,3299
3439,6507
3439,7977
3439,8598
3440,1677
3441,121
3441,2287
3442,7273
3442,8381
3443,1524
3443,6132
3444,1779
3444,2503
3444,4632
3444,7532
3445,4891
3446,1772
3446,6723
3447,5786
3447,7893
3447,8042
3448,1046
3448,7607
3449,1449
3449,2941
3449,2950
3449,5510
3449,5783
3449,8000
3450,4530
3450,5427
3450,8013
3450,8275
3451,1954
3451,4369
3451,5328
3451,7962
3452,1363
3452,3189
3452,4537
3453,4275
3453,4279
3453,5897
3454,1975
3454,4896
3454,6654
3455,3087
3456,761
3456,2457
3457,3899
3457,5361
3457,6568
3457,8476
3458,607
3458,1219
3458,3938
3458,4402
3458,5175
3458,5634
3458,6141
3459,931
3459,1314
3459,3814
3459,6404
3460,415
3460,6621
3461,1645
3461,1849
3461,2018
3461,4824
3461,5237
3461,8434
3462,2293
3462,3178
3462,6066
3463,418
3463,5752
3463,8119
3463,8279
3464,7579
3464,8149
3464,8279
3465,2694
3465,2717
3465,3404
3465,4422
3465,4844
3465,7396
3466,2
3466,179
3466,1841
3466,2691
3466,4251
3467,6858
3468,2752
3468,4199
3468,6629
3468,7001
3469,6362
3469,7211
3470,579
3471,2570
3471,3112
3471,5238
3471,7444
3472,5623
3472,7402
3473,69
3473,3644
3473,3835
3473,5883
3473,6787
3473,7886
3474,8712
3474,8760
3475,1466
3475,3503
3475,7795
3475,8114
3476,3191
3476,4442
3476,5874
3476,8477
3477,8312
3478,2337
3478,4919
3478,6672
3479,2786
3480,122
3480,1043
3480,2968
3480,8178
3481,129
3481,362
3481,1831
3481,4116
3481,4814
3481,6767
3482,1248
3482,1600
3482,4238
3482,5659
3482,6179
3483,2144
3483,2826
3483,7714
3484,2097
3484,2462
3485,4238
3485,4380
3485,7009
3485,7729
3486,434
3486,1006
3486,3000
3486,8133
3487,1642
3487,2403
3487,3941
3487,4808
3487,5500
3488,1464
3488,6752
3488,8702
3489,279
3489,3642
3489,4414
3489,4421
3490,1610
3490,5821
3490,7037
3491,3660
3491,7852
3492,226
3492,5032
3492,5528
3493,290
3493,6624
3493,6890
3493,8038
3494,4639
3494,5119
3494,5429
3495,417
3495,554
3495,693
3495,6090
3495,7015
3496,1797
3496,4270
3496,4674
3497,1428
3497,2327
3497,4144
3497,4818
3498,4181
3498,5299
3498,7599
3499,614
3499,847
3499,1930
3499,2757
3499,5186
3500,722
3500,1972
3500,2466
3500,3428
3500,6315
3500,7710
3501,564
3501,818
3501,880
3501,2315
3502,1167
3502,1364
3503,6163
3503,6634
3503,7737
3504,3188
3504,4842
3504,6057
3504,6101
3504,8037
3505,8200
3505,8530
3506,1964
3506,1980
3506,6438
3506,6894
3507,5571
3507,6254
3508,82
3508,4386
3508,7838
3508,8681
3509,2985
3509,4889
3510,748
3510,5493
3510,6769
3511,646
3511,886
3512,2471
3512,4108
3512,7134
3513,2251
3513,6774
3514,3282
3514,4060
3515,1997
3515,4217
3515,5615
3516,3251
3516,6705
3517,3273
3517,7497
3518,511
3518,2347
3518,3047
3518,7131
3519,1525
3519,5184
3520,2955
3520,5409
3521,1325
3521,2620
3521,6994
3521,8341
3522,6877
3522,7989
3523,3637
3523,4732
3523,5450
3523,6612
3523,7036
3524,1310
3524,2379
3524,2898
3524,4636
3524,7757
3525,1481
3525,1630
3525,5135
3526,705
3526,951
3526,3182
3526,4129
3526,5772
3527,78
3527,6878
3528,1868
3528,7407
3529,2204
3529,4482
3530,656
3530,2185
3530,3029
3530,3419
3530,3431
3530,5392
3530,8322
3531,2763
3531,4500
3532,2596
3532,4501
3532,7293
3532,8725
3533,421
3533,6983
3533,8022
3533,8257
3534,1443
3534,3386
3534,8152
3535,2121
3535,2757
3535,6177
3535,6231
3535,6415
3535,8073
3536,1626
3536,5874
3536,7106
3537,4913
3537,6460
3537,7036
3538,421
3538,2522
3538,2955
3538,6610
3538,6811
3539,394
3539,3455
3539,6919
3539,7030
3539,7354
3539,7986
3540,1323
3540,7502
3540,7822
3541,2524
3541,2688
3541,6281
3541,7779
3542,77
3542,2397
3542,7127
3542,8082
3543,352
3543,619
3543,6909
3543,8010
3543,8618
3544,6667
3544,6701
3544,8746
3545,1262
3545,3268
3545,7397
3545,8147
3546,4142
3546,6113
3546,6389
3546,7129
3547,231
3547,2324
3547,5134
3547,5530
3547,8282
3548,5280
3549,8701
3550,3123
3550,4505
3550,7596
3551,294
3551,7456
3551,8421
3552,68
3553,4077
3553,4889
3554,982
3554,1744
3554,3708
3554,5288
3554,8330
3555,5642
3555,5684
3555,7920
3556,96
3556,138
3556,5114
3556,7005
3556,8660
3557,2113
3557,4359
3557,4927
3557,6417
3557,6980
3558,1683
3558,5033
3558,5307
3558,6401
3559,2831
3559,6285
3559,7754
3559,7868
3560,8247
3561,4064
3561,5016
3561,7657
3562,195
3562,2737
3562,4295
3562,5641
3563,1070
3563,2181
3564,646
3564,750
3565,148
3565,4886
3565,6178
3565,7434
3565,7931
3566,3461
3566,4765
3566,4910
3566,5207
3567,1522
3567,5607
3567,6722
3567,7470
3568,1278
3568,2412
3568,4821
3568,6835
3568,6962
3568,8525
3569,6651
3569,8588
3570,2704
3570,3709
3570,4740
3570,5536
3571,4564
3571,6104
3571,7106
3572,1531
3572,2127
3572,2193
3572,3306
3573,2373
3573,5616
3573,7806
3573,8400
3574,1360
3574,1783
3574,8032
3575,5886
3575,6919
3575,7297
3576,1138
3576,3088
3576,4860
3577,2702
3577,3465
3577,6074
3578,6610
3578,8585
3579,314
3579,5812
3579,7542
3580,2999
3580,3743
3581,3676
3582,2150
3583,3461
3583,4177
3584,360
3584,802
3584,4641
3585,1222
3585,5583
3585,8268
3586,189
3586,2298
3586,2769
3586,4075
3586,5141
3586,6937
3587,2018
3587,5923
3588,3105
3588,4462
3588,6007
3589,613
3589,2797
3589,8129
3590,2188
3590,3803
3590,4657
3590,6148
3591,4018
3591,4191
3591,4821
3592,7988
3592,8666
3592,8762
3593,797
3593,2959
3593,6541
3594,786
3594,3992
3594,6155
3594,7373
3595,1772
3596,324
3596,415
3596,3665
3596,5197
3596,5800
3596,8160
3597,791
3597,4144
3597,6088
3598,1898
3598,2019
3598,3827
3598,6812
3599,6829
3599,7757
3599,7824
3600,2652
3600,7280
3601,1982
3601,6231
3601,6522
3601,6691
3602,482
3602,1759
3602,2025
3602,4335
3602,6017
3603,2457
3603,4141
3604,1293
3604,4377
3604,7773
3605,2509
3605,7022
3605,7487
3606,1145
3606,2741
3606,3367
3606,4489
3606,5568
3607,153
3608,2203
3608,3186
3608,4934
3609,1137
3609,6896
3609,7769
3610,873
3610,1138
3610,1655
3610,5867
3611,2909
3611,3729
3611,8525
3612,3531
3612,4267
3612,4424
3612,6009
3612,8120
3613,1110
3613,2248
3613,2980
3613,5193
3614,1928
3614,6863
3615,1719
3615,3775
3616,1296
3616,1502
3616,4467
3616,8378
3616,8382
3617,1929
3617,8289
3618,2430
3618,4244
3618,4437
3618,4632
3618,6133
3618,6203
3618,7949
3619,1868
3620,1301
3620,1742
3620,7905
3621,49
3621,898
3621,2850
3621,6698
3621,6967
3621,8155
3622,2302
3622,3255
3622,6427
3622,6503
3623,3273
3623,3367
3623,3615
3623,3869
3624,1171
3624,4099
3624,4309
3625,5842
3625,8572
3626,669
3626,2588
3626,3030
3626,3305
3626,4304
3626,5302
3627,3717
3627,4613
3627,5865
3627,6208
3628,304
3628,488
3628,6714
3629,391
3629,3134
3629,3560
3629,4840
3630,1399
3630,2386
3630,2628
3630,4545
3630,5570
3631,646
3631,5611
3631,5885
3632,6735
3632,8133
3633,652
3633,730
3633,1022
3633,2230
3633,3403
3634,7099
3634,7876
3635,5417
3635,8563
3636,1855
3636,3843
3636,4413
3636,6402
3636,7582
3636,8291
3637,45
3637,211
3637,3701
3637,8434
3637,8758
3638,209
3638,224
3638,728
3639,1459
3639,7251
3639,8248
3640,1810
3640,4534
3640,5462
3641,2487
3641,4881
3641,8096
3642,2444
3643,1476
3643,5418
3644,2557
3644,8384
3644,8752
3645,1230
3645,1591
3645,2292
3645,8535
3646,1660
3646,4393
3646,6250
3647,498
3647,1117
3647,2023
3647,4193
3647,5010
3647,6894
3648,2887
3648,3788
3648,5041
3648,7948
3649,6181
3649,7484
3650,4851
3650,6359
3651,645
3651,4328
3652,1049
3652,7607
3653,308
3653,821
3653,3520
3654,197
3654,1375
3654,1636
3654,5856
3655,241
3655,1906
3655,2863
3655,3497
3655,6943
3656,647
3657,1246
3657,2827
3657,4761
3658,2229
3658,2514
3658,5270
3658,5902
3659,5124
3659,6059
3660,2978
3660,6260
3660,6980
3661,1899
3661,2005
3661,7190
3662,1557
3663,752
3663,6060
3663,6063
3663,6072
3664,159
3664,5332
3665,326
3665,2268
3665,5199
3666,1218
3666,2794
3666,6869
3667,5385
3667,6398
3667,6506
3668,5858
3669,3175
3669,7172
3670,32
3670,1907
3670,4396
3671,1523
3672,3345
3672,5602
3672,6106
3673,5616
3673,7148
3674,2664
3674,2997
3674,5518
3675,1866
3675,4696
3675,6693
3676,177
3676,1091
3676,2783
3676,2917
3676,6567
3676,6826
3677,6558
3678,13
3678,2067
3678,2528
3678,6863
3678,7480
3679,2441
3679,4454
3679,6962
3679,7227
3679,8073
3680,2112
3680,2159
3680,6320
3681,269
3681,875
3681,4337
3681,7836
3682,2741
3682,5947
3682,6910
3683,2733
3683,3697
3683,3976
3684,439
3684,1853
3684,2178
3684,2794
3684,3894
3685,2172
3686,961
3686,1390
3686,2292
3686,4343
3687,2612
3688,1700
3688,4307
3688,5154
3689,6817
3690,1756
3690,4036
3690,4226
3690,7159
3690,7314
3690,7909
3691,7179
3692,2970
3692,3483
3693,2692
3693,4297
3693,6222
3693,6811
3693,7183
3694,2640
3694,3047
3694,5876
3694,8138
3695,473
3695,2701
3695,3069
3695,4069
3696,2141
3696,7661
3697,2494
3697,5834
3697,7915
3697,7985
3698,7998
3698,8175
3699,296
3699,420
3699,1851
3700,6739
3700,7486
3701,1482
3701,1541
3701,3357
3701,7221
3702,754
3702,4270
3703,1038
3703,6032
3703,7786
3704,3520
3704,4287
3704,5077
3705,3672
3705,5149
3706,203
3706,1183
3706,1898
3706,2692
3706,4479
3706,7273
3706,8160
3707,3443
3707,5878
3707,7532
3707,8599
3708,326
3708,3670
3708,3939
3708,6474
3708,6498
3709,4474
3709,5543
3709,5767
3710,2360
3710,7789
3710,8505
3711,3082
3711,8571
3711,8705
3712,63
3712,1561
3712,2442
3712,2579
3712,5324
3712,8384
3713,710
3713,4306
3713,5554
3713,6682
3713,7092
3714,449
3714,1902
3714,4073
3714,7988
3715,3921
3715,4529
3715,6291
3715,6886
3715,7896
3715,8403
3716,1271
3716,4641
3716,5665
3716,6216
3716,6266
3716,6577
3716,7009
3716,7837
3717,1762
3717,2724
3717,3309
3717,5868
3717,6306
3718,1872
3718,2436
3718,6720
3718,7759
3719,671
3719,895
3719,3803
3720,191
3720,255
3720,4413
3720,8647
3721,2572
3721,4716
3721,5035
3721,8790
3722,2611
3722,8284
3723,286
3723,811
3723,7689
3724,628
3724,8083
3724,8124
3724,8553
3725,1478
3725,1771
3725,2162
3725,2710
3725,6244
3726,1227
3726,2604
3726,4208
3726,5140
3727,1717
3727,2870
3727,4755
3727,7599
3727,8056
3728,5254
3728,7126
3729,3947
3730,5422
3731,962
3731,4558
3731,5902
3732,825
3733,8278
3733,8306
3734,3649
3735,4253
3735,6204
3736,2900
3736,6608
3736,6784
3736,6975
3737,1365
3737,2908
3737,3851
3738,1292
3738,2797
3738,4241
3738,5984
3738,7742
3739,5682
3739,7522
3740,7127
3740,7278
3740,8231
3741,4154
3741,6274
3741,7342
3742,647
3742,1443
3742,3667
3742,8716
3743,8167
3744,4765
3744,5112
3744,7325
3745,840
3745,1818
3745,5179
3745,6818
3746,1945
3747,7146
3747,8149
3748,292
3748,1821
3748,4797
3749,100
3749,1682
3749,4044
3749,6063
3750,2414
3750,3182
3750,6610
3750,6855
3750,8078
3751,587
3751,1431
3751,3000
3751,6047
3751,6074
3751,6403
3751,6756
3752,62
3752,353
3752,588
3752,4982
3752,4983
3752,8414
3753,3
3753,1315
3754,1490
3754,4312
3754,8054
3755,1420
3755,4537
3755,4991
3755,8504
3756,1116
3756,8329
3757,3390
3757,4617
3757,5968
3757,6853
3758,641
3758,2417
3758,7475
3758,8154
3759,3607
3759,5585
3759,7019
3760,397
3760,3321
3760,4202
3760,5954
3761,890
3762,3653
3762,4015
3763,5702
3763,6882
3763,7446
3764,2813
3764,3032
3764,5440
